scheme,eta0,delta,eta_minus,eta_plus,ci_minus,ci_plus,ci_avg,ci_nominal,ci_loss_avg,ci_worst,source,status,notes
TMS-EA,0.80,0.05,0.75,0.85,1.513466151640565,2.2688616900167569,1.891163920828661,2.0082550443718938,0.11709112354323281,1.513466151640565,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI
TMS-EA,0.85,0.05,0.80,0.90,1.6212926956058114,2.3991154791353231,2.0102040873705671,2.1672537135041412,0.15704962613357409,1.6212926956058114,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI
TMS-EA,0.90,0.05,0.85,0.95,1.7053088468121154,2.4627788045816454,2.0840438256968805,2.3338793354855558,0.2498355097886753,1.7053088468121154,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI
TMS-EA,0.95,0.05,0.90,1.00,1.7240584419248111,1.3720404384998437,1.5480494402123273,2.5164593182320392,0.9684098780197119,1.3720404384998437,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI
QT,0.05,0.01,0.04,0.06,0,0,0,0,0,0,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.10,0.01,0.09,0.11,0,0,0,0,0,0,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.15,0.01,0.14,0.16,0,0,0,0,0,0,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.20,0.01,0.19,0.21,0,0,0,0,0,0,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.25,0.01,0.24,0.26,0,0,0,0,0,0,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.30,0.01,0.29,0.31,0,0,0,0,0,0,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.35,0.01,0.34,0.36,0,0,0,0,0,0,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.40,0.01,0.39,0.41,0,0,0,0,0,0,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.45,0.01,0.44,0.46,0,0,0,0,0,0,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.50,0.01,0.49,0.51,0,0.040002885822976841,0.020001442911488421,0,-0.020001442911488421,0,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.55,0.01,0.54,0.56,0.16018510958475818,0.24062663421632946,0.20040587190054382,0.20036203308963874,-4.3838810905083569e-05,0.16018510958475818,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.60,0.01,0.59,0.61,0.36212942839192719,0.44391189506287887,0.40302066172740303,0.40292955754050497,-9.1104186898061101e-05,0.36212942839192719,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.65,0.01,0.64,0.66,0.56815985524646795,0.65229713292472291,0.61022849408559543,0.61008248066245518,-0.00014601342314024546,0.56815985524646795,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.70,0.01,0.69,0.71,0.78094723408580213,0.86866351956203935,0.82480537682392074,0.82459061128282252,-0.00021476554109822743,0.78094723408580213,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.75,0.01,0.74,0.76,1.0037947016277227,1.0966866060008487,1.0502406538142857,1.0499327350549377,-0.00030791875934799151,1.0037947016277227,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.80,0.01,0.79,0.81,1.2411251447426042,1.3414599641097169,1.2912925544261604,1.2908463762861939,-0.00044617813996650213,1.2411251447426042,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.85,0.01,0.84,0.86,1.4994255226053532,1.610782928289443,1.5551042254473981,1.5544265423487156,-0.00067768309868254661,1.4994255226053532,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.90,0.01,0.89,0.91,1.7894260793246468,1.9184162706156149,1.853921174970131,1.8527737782997415,-0.0011473966703894334,1.7894260793246468,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.95,0.01,0.94,0.96,2.1327149503819234,2.2958812082084838,2.2142980792952036,2.2117078298261199,-0.0025902494690837052,2.1327149503819234,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.05,0.03,0.02,0.08,0,0,0,0,0,0,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.10,0.03,0.07,0.13,0,0,0,0,0,0,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.15,0.03,0.12,0.18,0,0,0,0,0,0,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.20,0.03,0.17,0.23,0,0,0,0,0,0,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.25,0.03,0.22,0.28,0,0,0,0,0,0,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.30,0.03,0.27,0.33,0,0,0,0,0,0,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.35,0.03,0.32,0.38,0,0,0,0,0,0,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.40,0.03,0.37,0.43,0,0,0,0,0,0,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.45,0.03,0.42,0.48,0,0,0,0,0,0,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.50,0.03,0.47,0.53,0,0.12007801089439041,0.060039005447195204,0,-0.060039005447195204,0,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.55,0.03,0.52,0.58,0.080023096981616693,0.32149168631436309,0.20075739164798989,0.20036203308963874,-0.00039535855835115541,0.080023096981616693,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.60,0.03,0.57,0.63,0.28099703513351404,0.52650555923706488,0.40375129718528946,0.40292955754050497,-0.00082173964478449157,0.28099703513351404,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.65,0.03,0.62,0.68,0.4850968619447904,0.73770284481982729,0.61139985338230884,0.61008248066245518,-0.00131737271985366,0.4850968619447904,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.70,0.03,0.67,0.73,0.69482859135243569,0.95822980566782934,0.82652919851013251,0.82459061128282252,-0.0019385872273099958,0.69482859135243569,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.75,0.03,0.72,0.78,0.91319839650366386,1.1922304486983739,1.052714422601019,1.0499327350549377,-0.002781687546081324,0.91319839650366386,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.80,0.03,0.77,0.83,1.1441024755525537,1.4456636732089705,1.294883074380762,1.2908463762861939,-0.0040366980945680808,1.1441024755525537,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.85,0.03,0.82,0.88,1.3930387239514299,1.728115427199455,1.5605770755754425,1.5544265423487156,-0.0061505332267268731,1.3930387239514299,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.90,0.03,0.87,0.93,1.6686278476418459,2.0579317074655159,1.8632797775536809,1.8527737782997415,-0.010505999253939358,1.6686278476418459,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.95,0.03,0.92,0.98,1.9866698659004092,2.4866933609291473,2.2366816134147784,2.2117078298261199,-0.024973783588658538,1.9866698659004092,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.05,0.05,0.00,0.10,0,0,0,0,0,0,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.10,0.05,0.05,0.15,0,0,0,0,0,0,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.15,0.05,0.10,0.20,0,0,0,0,0,0,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.20,0.05,0.15,0.25,0,0,0,0,0,0,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.25,0.05,0.20,0.30,0,0,0,0,0,0,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.30,0.05,0.25,0.35,0,0,0,0,0,0,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.35,0.05,0.30,0.40,0,0,0,0,0,0,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.40,0.05,0.35,0.45,0,0,0,0,0,0,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.45,0.05,0.40,0.50,0,0,0,0,0,0,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.50,0.05,0.45,0.55,0,0.20036203308963874,0.10018101654481937,0,-0.10018101654481937,0,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.55,0.05,0.50,0.60,0,0.40292955754050497,0.20146477877025248,0.20036203308963874,-0.0011027456806137481,0,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.60,0.05,0.55,0.65,0.2003620330896374,0.61008248066245518,0.40522225687604629,0.40292955754050497,-0.0022926993355413261,0.2003620330896374,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.65,0.05,0.60,0.70,0.40292955754050497,0.82459061128282407,0.61376008441166452,0.61008248066245518,-0.003677603749209335,0.40292955754050497,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.70,0.05,0.65,0.75,0.61008248066245541,1.0499327350549377,0.83000760785869654,0.82459061128282252,-0.0054169965758740224,0.61008248066245541,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.75,0.05,0.70,0.80,0.82459061128282252,1.2908463762861939,1.0577184937845083,1.0499327350549377,-0.0077857587295706576,0.82459061128282252,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.80,0.05,0.75,0.85,1.0499327350549377,1.5544265423487156,1.3021796387018267,1.2908463762861939,-0.011333262415632817,1.0499327350549377,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.85,0.05,0.80,0.90,1.2908463762861928,1.8527737782997415,1.5718100772929673,1.5544265423487156,-0.017383534944251711,1.2908463762861928,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.90,0.05,0.85,0.95,1.5544265423487156,2.2117078298261204,1.883067186087418,1.8527737782997415,-0.030293407787676419,1.5544265423487156,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
QT,0.95,0.05,0.90,1.00,1.8527737782997418,2.7548875021634682,2.3038306402316051,2.2117078298261199,-0.0921228104054852,1.8527737782997418,pure-loss energy-constrained formula,ok,true-eta capacity benchmark; no frozen nominal parameters
